
0.5625	  0.00168772	
0.6875	  0.00341939	
0.8125	  0.00702207	
0.9375	   0.0111076	
 1.062	    0.015093	
 1.188	   0.0172524	
 1.312	   0.0214987	
 1.438	   0.0282674	
 1.562	   0.0361704	
 1.688	    0.043113	
 1.812	   0.0596431	
 1.938	    0.060458	
 2.062	   0.0683548	
 2.188	    0.077771	
 2.312	   0.0853041	
 2.438	   0.0895923	
 2.562	     0.11137	
 2.688	    0.127048	
 2.812	    0.127217	
 2.938	    0.130326	
 3.062	    0.145458	
 3.188	    0.139718	
 3.312	    0.144607	
 3.438	    0.177392	
 3.562	    0.189771	
 3.688	    0.167313	
 3.812	    0.196866	
 3.938	    0.156676	
 4.062	    0.203677	
 4.188	    0.189648	
 4.312	    0.210254	
 4.438	    0.184442	
 4.562	    0.202988	
 4.688	    0.218194	
 4.812	     0.17914	
 4.938	    0.189366	
 5.062	    0.193487	
 5.188	    0.161044	
 5.312	    0.158673	
 5.438	    0.155158	
 5.562	    0.142188	
 5.688	    0.192535	
 5.812	    0.148912	
 5.938	    0.120553	
 6.062	    0.149846	
 6.188	    0.141481	
 6.312	    0.164719	
 6.438	    0.123188	
 6.562	     0.14716	
 6.688	    0.146124	
 6.812	     0.15151	
 6.938	    0.154011	
 7.062	   0.0960481	
 7.188	    0.144662	
 7.312	    0.119861	
 7.438	    0.103037	
 7.562	    0.134213	
 7.688	    0.104977	
 7.812	    0.119602	
 7.938	   0.0964556	
     9	     1.60826	
    11	     1.21485	
    13	     1.49161	
    15	     0.93854	
    17	     0.77262	
    19	     0.56864	
    21	    0.415994	
    23	    0.159514	
    25	    0.179513	
    27	    0.118485	
    29	    0.306207	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	     15.1609	
