
0.5625	   0.0148748	
0.6875	   0.0122966	
0.8125	  0.00970459	
0.9375	  0.00755628	
 1.062	  0.00597978	
 1.188	  0.00517066	
 1.312	  0.00478475	
 1.438	  0.00492503	
 1.562	  0.00525634	
 1.688	  0.00575213	
 1.812	  0.00632133	
 1.938	  0.00696683	
 2.062	  0.00752954	
 2.188	  0.00826552	
 2.312	   0.0084128	
 2.438	  0.00863169	
 2.562	  0.00870403	
 2.688	   0.0086635	
 2.812	  0.00851776	
 2.938	  0.00829313	
 3.062	  0.00804154	
 3.188	  0.00757118	
 3.312	  0.00730611	
 3.438	  0.00709458	
 3.562	  0.00696668	
 3.688	  0.00673053	
 3.812	  0.00623614	
 3.938	  0.00561462	
 4.062	  0.00484136	
 4.188	  0.00398161	
 4.312	  0.00318612	
 4.438	  0.00242635	
 4.562	  0.00177906	
 4.688	  0.00129478	
 4.812	 0.000943726	
 4.938	 0.000701046	
 5.062	  0.00051626	
 5.188	 0.000397429	
 5.312	 0.000324192	
 5.438	 0.000262613	
 5.562	 0.000231495	
 5.688	  0.00019026	
 5.812	 0.000165682	
 5.938	 0.000145078	
 6.062	 0.000128803	
 6.188	 0.000110355	
 6.312	 0.000101278	
 6.438	 8.93234e-05	
 6.562	 7.92061e-05	
 6.688	 7.18254e-05	
 6.812	 6.41861e-05	
 6.938	 5.54035e-05	
 7.062	 5.59822e-05	
 7.188	 4.97682e-05	
 7.312	 4.42778e-05	
 7.438	 4.03533e-05	
 7.562	 3.71462e-05	
 7.688	 3.36363e-05	
 7.812	 3.17333e-05	
 7.938	 2.87641e-05	
     9	 0.000271664	
    11	 0.000109616	
    13	 6.09975e-05	
    15	 3.88762e-05	
    17	 2.47246e-05	
    19	 1.80523e-05	
    21	 1.08492e-05	
    23	 6.39861e-06	
    25	 4.20162e-06	
    27	 2.74446e-06	
    29	 1.87319e-06	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	    0.235128	
