
0.6715	   0.0030325	
 1.015	   0.0052125	
 1.358	  0.00562318	
 1.701	  0.00829495	
 2.044	  0.00955815	
 2.387	   0.0103661	
  2.73	    0.015554	
 3.073	   0.0115991	
 3.416	   0.0123812	
 3.759	   0.0089662	
 4.102	   0.0117943	
 4.445	  0.00973324	
 4.788	  0.00909551	
 5.131	  0.00902497	
 5.474	  0.00575049	
 5.817	  0.00573398	
  6.16	  0.00530208	
 6.503	  0.00438183	
 6.846	  0.00489874	
 7.189	  0.00441326	
 7.532	  0.00384581	
 7.875	  0.00395279	
 8.218	  0.00343089	
 8.561	  0.00192082	
 8.904	  0.00240977	
 9.247	  0.00206628	
  9.59	  0.00231887	
 9.933	   0.0018592	
 10.28	  0.00190031	
 10.62	  0.00179227	
 10.96	  0.00152919	
 11.31	  0.00124304	
 11.65	  0.00116789	
 11.99	  0.00118446	
 12.33	  0.00202631	
 12.68	  0.00142373	
 13.02	  0.00124916	
 13.36	 0.000872651	
 13.71	  0.00103437	
 14.05	  0.00100658	
 14.39	 0.000948747	
 14.74	  0.00116882	
 15.08	 0.000823254	
 15.42	 0.000640251	
 15.76	 0.000712674	
 16.11	 0.000626723	
 16.45	 0.000802702	
 16.79	 0.000489784	
 17.14	  0.00057894	
 17.48	  0.00037981	
 17.82	 0.000470736	
 18.17	 0.000534944	
 18.51	  0.00051124	
 18.85	 0.000392965	
 19.19	 0.000538935	
 19.54	 9.65988e-05	
 19.88	 0.000423738	
 20.22	 0.000267575	
 20.57	 0.000174022	
 20.91	 0.000144365	
 21.25	 0.000161178	
  21.6	 0.000165752	
 21.94	 0.000140591	
 22.28	 0.000253933	
 22.63	 0.000131072	
 22.97	 3.42561e-05	
 23.31	 6.01515e-05	
 23.65	 0.000151276	
    24	 0.000305872	
 24.34	 0.000209455	
 24.68	 0.000345705	
 25.03	 0.000112382	
 25.37	 3.04041e-05	
 25.71	 0.000322973	
 26.06	 5.11576e-05	
  26.4	 0.000223995	
 26.74	 2.51003e-05	
 27.08	 0.000120667	
 27.43	 8.60165e-05	
 27.77	 4.04396e-05	
 28.11	 5.36229e-05	
 28.46	 0.000113499	
  28.8	 0.000141797	
 29.14	 7.98108e-05	
 29.49	 6.74147e-06	
 29.83	 4.77969e-05	
----------------------
Total:	    0.213093	
