
0.6715	     3.12337	
 1.015	     4.66608	
 1.358	     7.75625	
 1.701	      17.591	
 2.044	     38.8648	
 2.387	     70.7353	
  2.73	     104.699	
 3.073	     136.217	
 3.416	     166.121	
 3.759	     200.061	
 4.102	     185.188	
 4.445	     122.365	
 4.788	     64.0402	
 5.131	     35.4179	
 5.474	     24.4238	
 5.817	     19.2615	
  6.16	     15.6925	
 6.503	     13.8565	
 6.846	     12.2269	
 7.189	      10.896	
 7.532	     9.24595	
 7.875	     8.52172	
 8.218	     7.91327	
 8.561	     7.75351	
 8.904	     7.28127	
 9.247	     6.64269	
  9.59	     5.86348	
 9.933	     5.71485	
 10.28	      6.5524	
 10.62	     5.84989	
 10.96	     6.00871	
 11.31	     4.75124	
 11.65	     4.87745	
 11.99	     5.81271	
 12.33	     5.11947	
 12.68	     4.83449	
 13.02	     5.13417	
 13.36	     4.67187	
 13.71	     5.12533	
 14.05	     5.61209	
 14.39	     5.14187	
 14.74	     4.29827	
 15.08	     4.03914	
 15.42	     4.85619	
 15.76	     4.57479	
 16.11	     4.14247	
 16.45	     4.80942	
 16.79	     4.60183	
 17.14	     4.93919	
 17.48	     4.99311	
 17.82	     4.07733	
 18.17	     5.11933	
 18.51	     3.95924	
 18.85	     4.95724	
 19.19	     4.57022	
 19.54	     3.80082	
 19.88	     3.79085	
 20.22	     3.70435	
 20.57	     3.63932	
 20.91	     4.04134	
 21.25	     4.49418	
  21.6	     3.78772	
 21.94	     4.11022	
 22.28	       4.014	
 22.63	     3.16453	
 22.97	     3.08817	
 23.31	     2.65281	
 23.65	     2.52308	
    24	      2.4764	
 24.34	     2.40727	
 24.68	     2.79006	
 25.03	     2.29805	
 25.37	     2.25659	
 25.71	     2.16261	
 26.06	     2.18411	
  26.4	     1.86742	
 26.74	      1.6654	
 27.08	     1.58461	
 27.43	     1.67019	
 27.77	     1.71162	
 28.11	     1.73738	
 28.46	     1.50548	
  28.8	     1.22559	
 29.14	     1.15657	
 29.49	     1.37357	
 29.83	     1.53122	
----------------------
Total:	     1525.98	
