
0.5625	    0.156792	
0.6875	    0.178673	
0.8125	    0.256543	
0.9375	     0.30837	
 1.062	    0.334131	
 1.188	    0.315079	
 1.312	    0.331667	
 1.438	     0.37592	
 1.562	    0.422467	
 1.688	    0.448332	
 1.812	    0.556564	
 1.938	    0.510008	
 2.062	    0.526799	
 2.188	    0.553751	
 2.312	    0.563308	
 2.438	    0.550749	
 2.562	    0.641673	
 2.688	    0.689384	
 2.812	    0.651795	
 2.938	    0.632528	
 3.062	     0.67066	
 3.188	    0.613979	
 3.312	    0.606865	
 3.438	    0.712161	
 3.562	    0.730475	
 3.688	    0.618863	
 3.812	    0.700749	
 3.938	     0.53742	
 4.062	    0.674092	
 4.188	    0.606374	
 4.312	     0.65012	
 4.438	    0.552088	
 4.562	    0.588762	
 4.688	    0.614011	
 4.812	    0.489703	
 4.938	    0.503239	
 5.062	    0.500306	
 5.188	    0.405461	
 5.312	    0.389228	
 5.438	    0.371096	
 5.562	    0.331774	
 5.688	    0.438529	
 5.812	    0.331342	
 5.938	    0.262187	
 6.062	    0.318686	
 6.188	    0.294455	
 6.312	    0.335665	
 6.438	    0.245891	
 6.562	    0.287834	
 6.688	    0.280173	
 6.812	    0.284869	
 6.938	    0.284059	
 7.062	    0.173846	
 7.188	     0.25705	
 7.312	    0.209149	
 7.438	    0.176611	
 7.562	    0.226072	
 7.688	    0.173836	
 7.812	    0.194755	
 7.938	    0.154487	
     9	     2.26153	
    11	     1.39219	
    13	       1.445	
    15	    0.787439	
    17	    0.572239	
    19	    0.377217	
    21	    0.250226	
    23	   0.0878177	
    25	   0.0911398	
    27	   0.0558228	
    29	    0.134592	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	     33.2567	
