
0.5625	   0.0160114	
0.6875	   0.0235329	
0.8125	   0.0265633	
0.9375	    0.027218	
 1.062	   0.0270112	
 1.188	   0.0283123	
 1.312	   0.0310147	
 1.438	   0.0370339	
 1.562	   0.0450033	
 1.688	   0.0553143	
 1.812	   0.0677414	
 1.938	    0.082587	
 2.062	   0.0976996	
 2.188	    0.116084	
 2.312	    0.127399	
 2.438	    0.140415	
 2.562	    0.151068	
 2.688	    0.159662	
 2.812	    0.166249	
 2.938	    0.170871	
 3.062	    0.174411	
 3.188	    0.172291	
 3.312	    0.174094	
 3.438	    0.176719	
 3.562	    0.180989	
 3.688	    0.181963	
 3.812	    0.175196	
 3.938	    0.163685	
 4.062	    0.146282	
 4.188	    0.124528	
 4.312	    0.103042	
 4.438	   0.0810597	
 4.562	   0.0613369	
 4.688	    0.046011	
 4.812	   0.0345227	
 4.938	     0.02638	
 5.062	   0.0199657	
 5.188	   0.0157854	
 5.312	    0.013216	
 5.438	     0.01098	
 5.562	   0.0099212	
 5.688	  0.00835331	
 5.812	  0.00744609	
 5.938	  0.00667063	
 6.062	  0.00605631	
 6.188	  0.00530237	
 6.312	  0.00496995	
 6.438	  0.00447496	
 6.562	  0.00404953	
 6.688	  0.00374604	
 6.812	   0.0034138	
 6.938	  0.00300387	
 7.062	  0.00309296	
 7.188	  0.00280085	
 7.312	   0.0025375	
 7.438	  0.00235425	
 7.562	  0.00220527	
 7.688	  0.00203124	
 7.812	  0.00194879	
 7.938	  0.00179592	
     9	   0.0193191	
    11	  0.00956526	
    13	   0.0062965	
    15	  0.00463361	
    17	  0.00333824	
    19	  0.00272132	
    21	  0.00180365	
    23	  0.00116225	
    25	  0.00082757	
    27	 0.000582516	
    29	 0.000426164	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	      3.8161	
