
0.6715	     1207.26	
 1.015	     2075.13	
 1.358	     2238.63	
 1.701	     3302.28	
 2.044	     3805.17	
 2.387	     4126.83	
  2.73	     6192.18	
 3.073	     4617.69	
 3.416	     4929.04	
 3.759	     3569.51	
 4.102	     4695.38	
 4.445	     3874.87	
 4.788	     3620.99	
 5.131	     3592.91	
 5.474	     2289.31	
 5.817	     2282.74	
  6.16	      2110.8	
 6.503	     1744.44	
 6.846	     1950.22	
 7.189	     1756.95	
 7.532	     1531.05	
 7.875	     1573.63	
 8.218	     1365.86	
 8.561	     764.693	
 8.904	     959.348	
 9.247	     822.602	
  9.59	     923.159	
 9.933	     740.163	
 10.28	     756.527	
 10.62	     713.514	
 10.96	     608.781	
 11.31	     494.865	
 11.65	     464.947	
 11.99	     471.543	
 12.33	      806.69	
 12.68	     566.797	
 13.02	     497.301	
 13.36	     347.408	
 13.71	      411.79	
 14.05	     400.729	
 14.39	     377.703	
 14.74	     465.317	
 15.08	     327.743	
 15.42	     254.889	
 15.76	     283.721	
 16.11	     249.503	
 16.45	     319.562	
 16.79	     194.986	
 17.14	      230.48	
 17.48	     151.205	
 17.82	     187.403	
 18.17	     212.965	
 18.51	     203.528	
 18.85	     156.442	
 19.19	     214.554	
 19.54	     38.4567	
 19.88	     168.693	
 20.22	     106.524	
 20.57	     69.2793	
 20.91	     57.4725	
 21.25	     64.1663	
  21.6	      65.987	
 21.94	     55.9704	
 22.28	     101.093	
 22.63	     52.1809	
 22.97	     13.6376	
 23.31	     23.9468	
 23.65	     60.2242	
    24	      121.77	
 24.34	     83.3854	
 24.68	     137.627	
 25.03	     44.7401	
 25.37	     12.1041	
 25.71	     128.578	
 26.06	     20.3662	
  26.4	      89.174	
 26.74	     9.99262	
 27.08	     48.0383	
 27.43	     34.2438	
 27.77	     16.0993	
 28.11	     21.3477	
 28.46	     45.1849	
  28.8	     56.4504	
 29.14	     31.7733	
 29.49	     2.68383	
 29.83	     19.0283	
----------------------
Total:	     84833.9	
