
0.5625	      0.3037	
0.6875	     1.03395	
0.8125	     1.15852	
0.9375	     0.85597	
 1.062	    0.488923	
 1.188	    0.223172	
 1.312	   0.0584746	
 1.438	 3.25606e-06	
 1.562	   0.0790554	
 1.688	    0.368235	
 1.812	    0.965561	
 1.938	     1.99672	
 2.062	     3.53375	
 2.188	     5.80987	
 2.312	     8.35592	
 2.438	     11.6053	
 2.562	      15.286	
 2.688	     19.3348	
 2.812	     23.6547	
 2.938	     28.1442	
 3.062	     32.8467	
 3.188	     36.7205	
 3.312	     41.6177	
 3.438	     47.0192	
 3.562	     53.2437	
 3.688	     58.8443	
 3.812	     61.9563	
 3.938	      63.008	
 4.062	     61.0375	
 4.188	     56.1132	
 4.312	     49.9717	
 4.438	     42.1779	
 4.562	     34.1461	
 4.688	     27.3344	
 4.812	     21.8352	
 4.938	     17.7242	
 5.062	      14.221	
 5.188	     11.8966	
 5.312	       10.52	
 5.438	     9.21613	
 5.562	     8.76716	
 5.688	      7.7601	
 5.812	     7.26207	
 5.938	     6.82116	
 6.062	     6.48521	
 6.188	     5.93901	
 6.312	     5.81633	
 6.438	     5.46618	
 6.562	     5.15779	
 6.688	     4.97033	
 6.812	     4.71423	
 6.938	     4.31361	
 7.062	     4.61494	
 7.188	     4.33882	
 7.312	     4.07804	
 7.438	     3.92237	
 7.562	     3.80636	
 7.688	     3.62975	
 7.812	     3.60304	
 7.938	     3.43329	
     9	     48.0126	
    11	     35.9174	
    13	     33.2006	
    15	     32.6137	
    17	     30.2182	
    19	     30.7881	
    21	     24.9327	
    23	     19.2716	
    25	     16.2095	
    27	     13.3049	
    29	     11.2259	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	      1275.3	
