
0.5625	 0.000592178	
0.6875	 0.000489536	
0.8125	 0.000386347	
0.9375	 0.000300821	
 1.062	 0.000238059	
 1.188	 0.000205848	
 1.312	 0.000190484	
 1.438	 0.000196069	
 1.562	 0.000209259	
 1.688	 0.000228997	
 1.812	 0.000251657	
 1.938	 0.000277354	
 2.062	 0.000299757	
 2.188	 0.000329056	
 2.312	  0.00033492	
 2.438	 0.000343634	
 2.562	 0.000346514	
 2.688	   0.0003449	
 2.812	 0.000339098	
 2.938	 0.000330155	
 3.062	  0.00032014	
 3.188	 0.000301414	
 3.312	 0.000290862	
 3.438	  0.00028244	
 3.562	 0.000277349	
 3.688	 0.000267947	
 3.812	 0.000248265	
 3.938	 0.000223522	
 4.062	 0.000192738	
 4.188	 0.000158511	
 4.312	 0.000126842	
 4.438	 9.65946e-05	
 4.562	 7.08258e-05	
 4.688	 5.15461e-05	
 4.812	 3.75704e-05	
 4.938	 2.79091e-05	
 5.062	 2.05527e-05	
 5.188	 1.58219e-05	
 5.312	 1.29063e-05	
 5.438	 1.04548e-05	
 5.562	 9.21599e-06	
 5.688	 7.57437e-06	
 5.812	 6.59592e-06	
 5.938	 5.77566e-06	
 6.062	 5.12774e-06	
 6.188	  4.3933e-06	
 6.312	 4.03195e-06	
 6.438	 3.55603e-06	
 6.562	 3.15325e-06	
 6.688	 2.85942e-06	
 6.812	 2.55529e-06	
 6.938	 2.20565e-06	
 7.062	 2.22869e-06	
 7.188	 1.98131e-06	
 7.312	 1.76273e-06	
 7.438	 1.60649e-06	
 7.562	 1.47882e-06	
 7.688	 1.33908e-06	
 7.812	 1.26333e-06	
 7.938	 1.14512e-06	
     9	 1.08151e-05	
    11	 4.36389e-06	
    13	 2.42836e-06	
    15	 1.54769e-06	
    17	 9.84304e-07	
    19	 7.18674e-07	
    21	 4.31914e-07	
    23	 2.54733e-07	
    25	 1.67269e-07	
    27	 1.09259e-07	
    29	 7.45731e-08	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	   0.0093606	
