12.25 3.92037e-11 1.10474e-09 0 1.13346e-11 1.34972e-10 0
12.375 4.86287e-11 1.11759e-09 0 1.68168e-11 1.81967e-10 0
12.5 5.72512e-11 1.0944e-09 0 8.59956e-12 1.43342e-10 0
12.625 4.76629e-11 1.1121e-09 0 1.24969e-11 1.14416e-10 0
12.75 4.50385e-11 1.06223e-09 0 9.3597e-12 1.36632e-10 0
12.875 4.71025e-11 1.07326e-09 0 8.74245e-12 1.00618e-10 0
13 4.38174e-11 9.60341e-10 0 1.24304e-11 9.92008e-11 0
13.125 3.96866e-11 1.07206e-09 0 8.67197e-12 1.42259e-10 0
13.25 4.01639e-11 9.67793e-10 0 1.06631e-11 9.72942e-11 0
13.375 4.2147e-11 1.03833e-09 0 8.69598e-12 1.31582e-10 0
13.5 4.03727e-11 1.03102e-09 0 9.1895e-12 1.1397e-10 0
13.625 3.99951e-11 9.56615e-10 0 8.60189e-12 1.135e-10 0
13.75 3.72226e-11 9.04745e-10 0 8.37209e-12 1.0563e-10 0
13.875 4.09128e-11 8.84682e-10 0 7.74426e-12 1.19924e-10 0
14 3.20675e-11 9.37351e-10 0 8.49384e-12 9.68083e-11 0
14.125 3.75202e-11 8.53789e-10 0 1.15616e-11 1.09616e-10 0
14.25 4.04676e-11 8.35915e-10 0 7.27715e-12 1.03975e-10 0
14.375 3.09559e-11 8.62464e-10 0 8.07721e-12 9.75761e-11 0
14.5 3.29037e-11 8.83293e-10 0 8.07843e-12 9.23826e-11 0
14.625 3.41335e-11 8.27651e-10 0 7.39986e-12 9.87489e-11 0
14.75 3.1154e-11 8.30403e-10 0 7.20794e-12 8.68654e-11 0
14.875 3.49016e-11 8.31453e-10 0 9.12485e-12 1.06195e-10 0
15 3.23076e-11 8.17784e-10 0 9.76263e-12 4.90305e-11 0
15.125 2.88477e-11 8.31953e-10 0 7.64899e-12 7.77325e-11 0
15.25 3.0696e-11 8.06953e-10 0 8.24239e-12 8.28275e-11 0
15.375 2.82943e-11 8.16937e-10 0 6.44669e-12 9.33143e-11 0
15.5 2.89368e-11 8.2184e-10 0 7.03169e-12 7.69823e-11 0
15.625 2.61011e-11 8.03195e-10 0 6.38264e-12 8.00269e-11 0
15.75 3.57846e-11 7.48557e-10 0 7.59055e-12 7.06587e-11 0
15.875 2.92096e-11 7.38478e-10 0 4.86668e-12 8.09248e-11 0
16 2.17152e-11 8.14751e-10 0 6.24643e-12 5.97075e-11 0
16.125 2.11991e-11 7.40704e-10 0 5.87678e-12 5.40588e-11 0
16.25 2.83282e-11 7.35893e-10 0 6.80883e-12 8.98648e-11 0
16.375 2.54481e-11 6.95641e-10 0 6.52861e-12 1.12226e-10 0
16.5 3.49848e-11 6.9002e-10 0 7.26976e-12 4.03927e-11 0
16.625 2.12939e-11 6.9912e-10 0 3.91924e-12 7.55551e-11 0
16.75 1.90564e-11 6.87235e-10 0 8.76996e-12 7.3204e-11 0
16.875 2.02616e-11 6.53101e-10 0 5.03017e-12 7.18534e-11 0
17 2.12955e-11 6.74469e-10 0 5.73999e-12 7.4787e-11 0
17.125 2.47587e-11 7.24662e-10 0 6.96002e-12 6.75705e-11 0
17.25 2.80176e-11 6.42245e-10 0 5.74935e-12 6.1783e-11 0
17.375 2.22048e-11 6.35578e-10 0 5.61492e-12 4.90157e-11 0
17.5 1.77639e-11 6.34109e-10 0 5.5147e-12 5.77496e-11 0
17.625 1.75711e-11 6.67731e-10 0 3.62619e-12 4.71083e-11 0
17.75 2.45308e-11 6.49826e-10 0 7.78436e-12 5.42993e-11 0
17.875 2.06844e-11 5.95674e-10 0 3.87822e-12 4.16474e-11 0
18 2.13509e-11 6.12877e-10 0 3.06822e-12 4.89226e-11 0
18.125 1.67986e-11 6.06702e-10 0 3.35231e-12 5.85176e-11 0
18.25 1.84211e-11 6.47123e-10 0 5.95358e-12 7.33108e-11 0
18.375 1.82927e-11 5.60447e-10 0 5.36256e-12 2.87797e-11 0
18.5 1.48163e-11 5.7789e-10 0 4.88112e-12 6.15594e-11 0
18.625 1.71193e-11 5.65026e-10 0 5.41484e-12 5.69904e-11 0
18.75 1.30919e-11 5.72025e-10 0 3.09767e-12 5.16398e-11 0
18.875 1.63159e-11 5.92771e-10 0 3.88343e-12 3.33235e-11 0
19 1.3996e-11 5.05185e-10 0 3.48348e-12 7.22294e-11 0
19.125 1.4542e-11 5.94838e-10 0 4.50084e-12 5.52208e-11 0
19.25 1.33266e-11 5.29797e-10 0 3.94236e-12 5.18577e-11 0
19.375 1.33066e-11 4.96065e-10 0 3.95725e-12 3.49398e-11 0
19.5 1.32512e-11 4.84223e-10 0 2.85804e-12 3.27195e-11 0
19.625 1.60682e-11 4.80841e-10 0 4.43567e-12 3.33638e-11 0
19.75 1.22542e-11 4.79264e-10 0 3.40089e-12 2.74482e-11 0
19.875 1.41908e-11 4.66458e-10 0 3.80082e-12 2.44007e-11 0
20 1.46713e-11 5.1428e-10 0 4.96661e-12 2.15358e-11 0
20.125 1.08276e-11 4.7449e-10 0 3.74567e-12 3.57572e-11 0
20.25 1.27318e-11 4.66172e-10 0 3.71823e-12 3.54694e-11 0
20.375 1.47665e-11 4.42744e-10 0 3.51097e-12 4.30573e-11 0
20.5 1.20763e-11 4.60985e-10 0 2.54781e-12 3.54263e-11 0
20.625 1.81656e-11 4.34864e-10 0 2.42659e-12 2.86028e-11 0
20.75 9.62657e-12 4.20957e-10 0 3.32843e-12 4.95985e-11 0
20.875 1.309e-11 4.06677e-10 0 2.19356e-12 3.49382e-11 0
21 1.54409e-11 4.29084e-10 0 3.21878e-12 4.12788e-11 0
21.125 1.06483e-11 3.74372e-10 0 2.73328e-12 4.45927e-11 0
21.25 1.07535e-11 3.93771e-10 0 4.39717e-12 3.58395e-11 0
21.375 9.56509e-12 3.96851e-10 0 2.85658e-12 5.19073e-11 0
21.5 8.26737e-12 3.91617e-10 0 4.21225e-12 1.75321e-11 0
21.625 1.13057e-11 3.70657e-10 0 4.50647e-12 2.43175e-11 0
