
0.5625	     40.2189	
0.6875	     59.1119	
0.8125	      66.724	
0.9375	     68.3685	
 1.062	      67.849	
 1.188	     71.1173	
 1.312	     77.9054	
 1.438	      93.025	
 1.562	     113.043	
 1.688	     138.943	
 1.812	     170.159	
 1.938	     207.449	
 2.062	      245.41	
 2.188	      291.59	
 2.312	     320.011	
 2.438	     352.706	
 2.562	     379.467	
 2.688	     401.052	
 2.812	     417.599	
 2.938	      429.21	
 3.062	       438.1	
 3.188	     432.775	
 3.312	     437.304	
 3.438	     443.897	
 3.562	     454.623	
 3.688	     457.071	
 3.812	     440.072	
 3.938	     411.158	
 4.062	     367.444	
 4.188	       312.8	
 4.312	     258.829	
 4.438	     203.613	
 4.562	     154.071	
 4.688	     115.574	
 4.812	     86.7172	
 4.938	     66.2636	
 5.062	     50.1516	
 5.188	     39.6511	
 5.312	     33.1971	
 5.438	     27.5806	
 5.562	     24.9209	
 5.688	     20.9826	
 5.812	     18.7037	
 5.938	     16.7559	
 6.062	     15.2128	
 6.188	      13.319	
 6.312	      12.484	
 6.438	     11.2406	
 6.562	      10.172	
 6.688	     9.40963	
 6.812	     8.57507	
 6.938	     7.54537	
 7.062	     7.76917	
 7.188	     7.03541	
 7.312	     6.37391	
 7.438	     5.91361	
 7.562	     5.53938	
 7.688	     5.10225	
 7.812	     4.89515	
 7.938	     4.51115	
     9	     48.5273	
    11	     24.0268	
    13	     15.8161	
    15	     11.6391	
    17	     8.38529	
    19	     6.83564	
    21	     4.53056	
    23	     2.91945	
    25	     2.07876	
    27	     1.46321	
    29	     1.07048	
    31	           0	
    33	           0	
    35	           0	
    37	           0	
    39	           0	
    41	           0	
    43	           0	
    45	           0	
    47	           0	
    49	           0	
    51	           0	
    53	           0	
    55	           0	
    58	           0	
    62	           0	
----------------------
Total:	     9585.61	
